index,num_chars,num_words,num_special_chars,num_ticks,num_dashes,num_commas,num_pipes,num_equals,num_keywords,num_parens,avg_word_len,label
229699,280,74,145,4,1,1,20,3,4,30,2.675675675675676,1.0
229701,73,13,23,0,0,3,0,1,3,2,4.384615384615385,1.0
229702,62,9,15,1,1,3,0,1,3,0,6.0,1.0
229703,138,27,52,1,2,6,0,2,3,10,3.962962962962963,1.0
229707,78,7,24,0,1,8,0,0,2,2,9.714285714285714,1.0
229710,276,75,135,0,1,1,0,2,3,34,2.52,1.0
229711,18,6,9,1,0,0,0,0,2,2,2.0,1.0
229713,345,95,190,4,0,0,26,3,6,42,2.442105263157895,1.0
229714,146,34,61,3,2,1,8,2,4,11,3.323529411764706,1.0
229715,166,28,45,1,0,6,0,1,3,5,4.821428571428571,1.0
229718,22,6,10,0,0,0,0,1,0,2,2.6666666666666665,1.0
229719,37,7,15,1,1,0,0,0,2,2,3.857142857142857,1.0
229720,121,23,48,1,0,4,0,0,0,12,3.9565217391304346,1.0
229722,292,75,150,0,0,0,20,3,4,32,2.72,1.0
229723,233,50,97,0,0,5,0,2,7,20,3.44,1.0
229725,216,53,99,0,0,4,10,1,3,24,3.018867924528302,1.0
229727,68,6,17,1,0,8,0,0,2,1,10.333333333333334,1.0
229728,169,43,89,4,0,3,6,2,2,20,2.7209302325581395,1.0
229729,138,25,47,4,0,2,0,2,4,6,4.36,1.0
229730,34,9,16,0,1,0,0,1,1,3,2.6666666666666665,1.0
229731,103,21,35,3,0,3,0,0,2,8,3.9047619047619047,1.0
229733,99,12,26,0,3,8,0,1,3,1,7.25,1.0
229736,70,19,31,0,0,1,0,2,2,5,2.526315789473684,1.0
229737,283,78,145,0,1,0,0,2,3,36,2.3974358974358974,1.0
229739,88,19,33,0,2,1,0,2,2,5,3.473684210526316,1.0
229740,135,34,70,0,0,1,6,2,2,16,2.676470588235294,1.0
229741,312,82,175,4,1,0,20,2,4,38,2.4878048780487805,1.0
229744,103,12,26,0,3,9,0,1,3,1,7.583333333333333,1.0
229746,295,74,141,0,3,0,20,3,4,30,2.8513513513513513,1.0
229751,51,12,20,0,3,0,0,2,2,2,3.25,1.0
229755,235,50,91,0,0,3,6,1,2,22,3.56,1.0
229757,306,79,153,4,0,1,20,3,5,32,2.7468354430379747,1.0
229761,125,26,48,3,2,1,2,2,6,7,3.6538461538461537,1.0
229762,86,8,28,0,1,9,0,0,2,3,9.25,1.0
229763,26,7,14,1,0,0,0,0,2,3,2.4285714285714284,1.0
229764,101,12,27,3,2,8,0,1,4,1,7.5,1.0
229765,54,12,20,4,0,1,0,1,3,2,3.5,1.0
229766,136,27,53,0,0,3,0,2,4,6,3.888888888888889,1.0
229768,109,13,32,1,3,9,0,1,3,2,7.153846153846154,1.0
229769,22,5,10,0,1,0,0,0,1,1,3.4,1.0
229771,317,78,155,4,0,0,24,3,5,32,2.8974358974358974,1.0
229772,279,71,136,0,2,0,20,2,3,30,2.788732394366197,1.0
229774,52,12,21,0,1,0,0,1,2,2,3.0833333333333335,1.0
229777,75,8,25,0,3,7,0,0,2,3,7.875,1.0
229778,39,6,13,0,3,1,0,0,2,1,5.5,1.0
229779,59,7,20,1,0,5,0,0,2,2,7.0,1.0
229780,236,50,90,0,2,5,0,2,7,19,3.54,1.0
229781,114,20,35,0,2,2,0,1,3,4,4.65,1.0
229782,43,10,16,1,1,0,0,2,2,1,3.3,1.0
229783,72,6,17,0,0,9,0,0,2,1,11.0,1.0
229784,61,8,23,0,1,4,0,0,2,3,6.125,1.0
229786,80,12,22,3,0,4,0,1,4,1,5.75,1.0
229787,238,48,100,0,2,6,0,2,7,20,3.5416666666666665,1.0
229788,160,37,81,0,0,4,0,2,6,16,2.945945945945946,1.0
229789,58,9,14,0,0,3,0,1,3,0,5.555555555555555,1.0
229791,112,24,55,4,0,1,0,2,4,10,3.125,1.0
229792,154,32,71,0,0,6,0,2,3,16,3.34375,1.0
229793,193,49,92,0,2,4,10,1,1,23,2.9183673469387754,1.0
229795,150,30,58,1,0,4,0,1,1,13,3.7333333333333334,1.0
229802,80,18,35,0,2,1,0,1,3,7,3.1666666666666665,1.0
229803,126,29,51,0,0,4,4,0,0,14,3.3448275862068964,1.0
229805,311,80,164,0,1,1,20,2,5,36,2.6625,1.0
229806,246,48,103,4,0,6,0,2,8,20,3.7291666666666665,1.0
229807,75,21,46,0,0,0,0,0,5,11,2.0952380952380953,1.0
229808,98,20,38,4,0,1,0,1,5,6,3.65,1.0
229812,197,36,58,0,2,6,0,2,4,6,4.333333333333333,1.0
229816,191,35,68,0,0,6,0,2,4,8,4.171428571428572,1.0
229818,109,20,36,1,2,2,0,1,3,4,4.4,1.0
229820,77,21,53,0,0,1,0,2,2,10,2.0476190476190474,1.0
229821,47,7,17,0,1,2,0,0,2,2,5.285714285714286,1.0
229826,57,14,32,0,0,0,0,0,4,6,2.5,1.0
229827,182,32,49,1,0,6,0,1,3,5,4.625,1.0
229829,79,19,44,4,0,1,0,1,3,8,2.5789473684210527,1.0
229832,298,78,155,0,1,1,20,3,4,34,2.6153846153846154,1.0
229833,164,28,44,0,2,6,0,1,3,4,4.821428571428571,1.0
229835,144,30,61,4,0,0,4,1,5,8,3.5,1.0
229836,99,14,23,0,0,2,0,0,2,2,6.071428571428571,1.0
229838,210,41,86,0,2,6,0,1,6,18,3.731707317073171,1.0
229839,232,47,110,0,0,6,0,2,7,22,3.404255319148936,1.0
229840,235,49,88,0,2,5,0,2,7,18,3.63265306122449,1.0
229843,41,12,18,0,2,0,0,1,3,3,2.4166666666666665,1.0
229844,111,26,63,0,0,1,0,2,4,12,2.6923076923076925,1.0
229845,79,17,32,4,0,1,0,2,3,4,3.5294117647058822,1.0
229847,139,33,61,2,0,1,6,2,3,12,3.1515151515151514,1.0
229848,136,24,44,4,0,4,0,1,5,6,4.5,1.0
229851,77,8,27,0,3,7,0,0,2,3,8.125,1.0
229852,69,7,22,1,0,7,0,0,2,2,8.428571428571429,1.0
229857,210,51,93,0,0,4,10,1,3,22,3.0980392156862746,1.0
229858,268,72,146,1,1,0,20,2,2,32,2.5,1.0
229861,85,17,34,4,0,1,0,1,3,6,3.7058823529411766,1.0
229862,94,25,59,4,0,0,0,1,5,12,2.2,1.0
229863,172,30,51,0,2,6,0,1,3,6,4.566666666666666,1.0
229866,106,12,29,3,3,8,2,1,4,1,7.916666666666667,1.0
229867,81,21,41,4,0,0,0,1,6,8,2.5714285714285716,1.0
229868,60,12,18,3,0,0,0,1,4,1,4.083333333333333,1.0
229871,120,19,37,3,0,2,0,1,3,4,5.105263157894737,1.0
229872,122,22,41,4,0,4,0,2,4,4,4.454545454545454,1.0
229875,83,22,38,0,0,0,0,1,5,8,2.5454545454545454,1.0
229877,145,28,50,2,0,2,0,2,5,6,4.035714285714286,1.0
229879,64,13,25,6,0,0,0,1,2,2,4.0,1.0
229880,142,26,54,4,0,4,0,0,2,12,4.153846153846154,1.0
229881,97,26,49,0,2,0,0,1,6,10,2.3846153846153846,1.0
229884,159,31,67,4,0,3,0,2,4,10,3.7419354838709675,1.0
229885,122,25,61,6,0,1,0,1,4,12,3.28,1.0
229886,134,30,59,0,0,1,6,0,4,13,3.3,1.0
229887,293,80,147,1,3,0,0,2,3,35,2.4625,1.0
229888,75,16,26,0,0,1,0,2,2,4,3.5625,1.0
229889,218,45,84,1,0,5,0,1,6,19,3.6222222222222222,1.0
229890,94,9,23,1,3,9,0,0,2,1,9.444444444444445,1.0
229891,92,9,21,0,3,9,0,1,3,0,9.333333333333334,1.0
229894,165,28,44,0,0,6,0,1,3,5,4.785714285714286,1.0
229898,166,31,54,3,2,3,2,2,6,5,4.32258064516129,1.0
229900,38,11,15,1,0,0,0,1,3,2,2.5454545454545454,1.0
229902,55,15,34,0,0,1,0,1,1,7,2.2,1.0
229904,363,97,194,0,1,0,26,2,7,44,2.536082474226804,1.0
229905,156,35,66,3,0,4,4,0,2,16,3.342857142857143,1.0
229906,52,9,12,0,0,2,0,1,3,0,4.888888888888889,1.0
229909,138,33,60,0,0,4,4,1,1,14,3.1818181818181817,1.0
229910,85,21,40,4,0,0,0,0,7,8,2.761904761904762,1.0
229911,26,8,10,0,0,0,0,0,1,2,2.375,1.0
229912,314,84,152,2,0,1,0,3,5,36,2.5714285714285716,1.0
229913,197,51,99,1,2,4,10,1,1,25,2.764705882352941,1.0
229914,58,9,15,0,3,2,0,1,3,0,5.555555555555555,1.0
229915,262,56,103,0,0,3,6,1,4,24,3.5357142857142856,1.0
229917,303,80,170,4,1,0,20,3,3,36,2.4875,1.0
229918,63,12,25,0,0,1,0,1,2,4,4.0,1.0
229919,147,30,62,4,1,0,4,1,5,8,3.6,1.0
229920,45,7,18,1,2,2,0,0,2,2,5.0,1.0
229923,193,35,62,0,0,6,0,2,4,8,4.228571428571429,1.0
229924,95,21,37,0,2,1,0,2,4,6,3.3333333333333335,1.0
229926,91,19,40,2,2,1,0,1,2,8,3.473684210526316,1.0
229928,294,82,166,4,0,0,0,2,3,40,2.268292682926829,1.0
229929,65,18,35,1,0,0,0,0,5,8,2.3333333333333335,1.0
229930,45,10,15,0,1,1,0,1,1,2,3.6,1.0
229932,46,12,23,0,0,0,0,1,3,5,2.4166666666666665,1.0
229938,279,77,136,0,0,1,0,2,3,34,2.4805194805194803,1.0
229941,184,35,66,4,0,5,0,1,3,12,4.0,1.0
229944,114,17,29,0,0,4,0,0,4,3,5.647058823529412,1.0
229946,109,18,36,0,0,4,0,1,3,4,4.833333333333333,1.0
229947,43,9,11,1,0,0,0,1,3,0,3.888888888888889,1.0
229948,59,12,17,0,0,1,0,1,3,1,3.9166666666666665,1.0
229949,276,69,135,0,1,0,20,2,3,30,2.8405797101449277,1.0
229951,83,18,30,0,2,3,0,0,0,8,3.6666666666666665,1.0
229952,40,11,23,4,1,0,0,2,2,2,2.5454545454545454,1.0
229953,95,23,53,4,0,0,0,2,4,10,2.5217391304347827,1.0
229956,77,9,17,0,0,7,0,1,3,0,7.666666666666667,1.0
229957,133,26,60,1,0,4,0,0,0,15,3.6538461538461537,1.0
229958,93,20,38,0,2,1,0,2,2,6,3.35,1.0
229959,252,54,107,0,0,5,0,2,7,24,3.314814814814815,1.0
229962,39,9,14,0,3,0,0,1,2,1,3.3333333333333335,1.0
229963,41,11,21,1,0,1,0,1,1,4,2.4545454545454546,1.0
229964,41,8,18,0,0,1,0,0,2,3,3.625,1.0
229965,224,57,112,0,0,4,10,2,2,28,2.736842105263158,1.0
229966,66,13,28,0,0,1,0,1,2,5,3.769230769230769,1.0
229967,65,15,30,4,0,0,4,1,3,4,3.2,1.0
229968,308,77,156,0,0,4,10,2,3,38,2.727272727272727,1.0
229970,65,16,25,3,0,0,2,1,5,3,3.125,1.0
229972,141,28,55,0,2,6,0,2,3,11,3.857142857142857,1.0
229974,103,13,30,1,1,8,0,1,3,2,6.6923076923076925,1.0
229975,83,9,19,1,0,8,0,1,3,0,8.333333333333334,1.0
229976,33,8,11,1,2,0,0,1,2,0,3.25,1.0
229978,31,8,12,0,0,1,0,1,1,2,2.875,1.0
229984,125,23,43,4,0,2,0,2,4,4,4.3478260869565215,1.0
229985,63,15,28,4,0,0,0,1,3,4,3.066666666666667,1.0
229986,43,11,15,1,0,0,0,1,2,1,2.909090909090909,1.0
229991,107,27,60,4,0,0,0,2,2,10,2.4074074074074074,1.0
229992,93,19,45,0,0,1,0,2,2,8,3.3157894736842106,1.0
229995,163,28,43,0,2,6,0,1,3,4,4.785714285714286,1.0
229997,45,13,24,0,0,1,0,1,1,5,2.230769230769231,1.0
229998,170,43,74,0,2,3,6,2,2,17,2.9302325581395348,1.0
229999,79,18,43,4,1,1,0,1,3,8,2.8333333333333335,1.0
230000,18,7,9,0,0,0,0,0,2,2,1.7142857142857142,1.0
230001,61,15,29,0,0,1,0,2,2,4,2.8666666666666667,1.0
230005,231,45,97,4,0,6,0,1,8,20,3.7111111111111112,1.0
230010,297,80,159,0,1,0,0,2,3,38,2.4125,1.0
230012,68,16,25,3,0,0,2,1,4,3,3.3125,1.0
230013,75,17,30,0,0,0,0,1,5,4,3.176470588235294,1.0
230014,302,77,158,4,0,4,10,2,3,38,2.6493506493506493,1.0
230015,242,47,107,0,0,6,0,1,8,22,3.617021276595745,1.0
230017,79,19,37,0,0,0,0,2,4,6,2.8421052631578947,1.0
230018,78,9,19,1,3,6,0,1,3,0,7.777777777777778,1.0
230019,137,26,53,1,0,5,0,1,2,11,3.9615384615384617,1.0
230020,32,7,13,0,0,0,0,0,2,2,3.142857142857143,1.0
230022,32,8,13,1,0,1,0,1,1,2,3.0,1.0
230024,115,24,44,0,0,1,0,1,3,8,3.5,1.0
230029,73,16,37,0,1,1,0,1,3,6,3.0625,1.0
230030,63,17,37,1,0,0,0,0,4,9,2.235294117647059,1.0
230031,66,19,37,0,0,0,0,0,5,9,2.1578947368421053,1.0
230032,74,12,21,1,3,3,0,1,3,1,5.166666666666667,1.0
230033,31,7,17,1,1,0,0,1,1,2,3.0,1.0
230035,99,25,45,0,2,1,6,1,1,10,3.0,1.0
230036,127,32,70,4,0,1,6,2,2,14,2.71875,1.0
230037,36,10,19,0,0,0,0,1,2,4,2.2,1.0
230038,74,12,20,0,0,4,0,1,3,1,5.166666666666667,1.0
230040,49,6,14,1,2,4,0,0,2,1,7.166666666666667,1.0
230041,120,27,70,2,0,1,0,2,3,14,2.814814814814815,1.0
230043,103,25,56,0,0,0,0,0,6,12,2.56,1.0
230047,71,8,25,1,1,6,0,0,2,3,7.375,1.0
230048,311,77,157,4,0,0,20,2,5,34,2.792207792207792,1.0
230049,187,37,73,0,0,5,0,2,2,14,3.7567567567567566,1.0
230051,58,6,15,0,0,6,0,0,2,1,8.666666666666666,1.0
230052,35,9,18,0,0,1,0,1,0,4,2.5555555555555554,1.0
230054,56,15,25,0,0,0,0,1,2,4,2.533333333333333,1.0
230056,40,11,15,0,0,0,0,1,2,2,2.727272727272727,1.0
230058,108,27,45,0,2,0,0,2,2,7,2.740740740740741,1.0
230060,285,72,133,0,3,0,20,3,4,28,2.875,1.0
230061,148,30,56,0,2,6,0,2,3,11,3.7666666666666666,1.0
230062,49,12,22,4,0,0,0,0,3,4,2.9166666666666665,1.0
230063,73,8,26,0,2,7,0,0,2,3,7.625,1.0
230064,154,28,52,4,0,2,0,2,5,6,4.357142857142857,1.0
230066,98,12,24,0,0,9,0,1,3,1,7.166666666666667,1.0
230067,39,9,15,0,0,1,0,1,1,3,3.2222222222222223,1.0
230069,217,45,84,1,0,5,0,1,6,19,3.6,1.0
230070,77,16,27,0,0,1,0,2,2,4,3.6875,1.0
230071,66,8,23,0,0,6,0,0,2,3,6.75,1.0
230073,90,12,25,3,1,5,2,1,4,1,6.583333333333333,1.0
230075,64,17,32,0,0,0,0,0,4,8,2.411764705882353,1.0
230076,285,64,120,4,0,6,0,2,12,24,3.1875,1.0
230077,237,50,91,1,2,5,0,2,7,19,3.56,1.0
230079,88,18,41,3,0,1,0,1,2,9,3.4444444444444446,1.0
230081,128,28,55,8,1,0,4,2,4,6,3.4642857142857144,1.0
230082,49,12,23,0,0,0,0,1,2,5,2.6666666666666665,1.0
230083,255,58,98,0,2,6,0,1,11,20,3.2586206896551726,1.0
230085,44,7,17,1,2,2,0,0,2,2,4.857142857142857,1.0
230087,54,10,24,5,0,0,0,0,2,3,4.0,1.0
230088,130,26,55,4,0,6,0,2,3,10,3.8076923076923075,1.0
230089,239,47,108,4,0,6,0,2,7,22,3.5531914893617023,1.0
230092,108,20,35,1,2,2,0,1,3,4,4.35,1.0
230093,24,7,15,0,0,0,0,0,1,3,1.8571428571428572,1.0
230094,138,30,65,4,1,0,4,2,4,8,3.3,1.0
230096,96,12,26,3,2,7,0,1,4,1,7.083333333333333,1.0
230097,61,12,19,0,0,1,0,0,2,4,4.083333333333333,1.0
230099,53,15,25,0,2,0,0,1,3,4,2.3333333333333335,1.0
230101,43,12,23,4,0,0,0,1,3,4,2.4166666666666665,1.0
230102,78,12,21,0,3,4,0,1,3,1,5.5,1.0
230103,60,16,33,0,0,0,0,2,2,6,2.25,1.0
230104,120,19,32,3,0,3,0,0,4,2,5.315789473684211,1.0
230106,279,64,122,0,0,6,0,2,12,24,3.09375,1.0
230107,40,9,15,1,3,0,0,1,2,1,3.4444444444444446,1.0
230108,280,64,116,0,0,6,0,2,12,24,3.109375,1.0
230111,69,7,22,1,2,7,0,0,2,2,8.428571428571429,1.0
230112,66,18,34,1,0,0,0,0,4,8,2.388888888888889,1.0
230113,299,76,143,1,2,0,20,3,4,30,2.8026315789473686,1.0
230114,197,39,83,0,0,5,0,2,2,16,3.6153846153846154,1.0
230115,154,31,62,1,2,6,0,2,3,12,3.7096774193548385,1.0
230116,59,14,24,0,0,1,0,1,0,5,3.0714285714285716,1.0
230117,303,67,119,4,0,6,4,2,14,22,3.3582089552238807,1.0
230119,294,75,144,0,0,0,20,3,4,32,2.7466666666666666,1.0
230121,58,16,39,0,0,0,0,2,2,6,2.125,1.0
230122,28,7,16,1,0,0,0,1,1,2,2.5714285714285716,1.0
230123,134,29,62,0,0,4,0,1,4,14,3.206896551724138,1.0
230127,65,6,18,0,2,7,0,0,2,1,9.833333333333334,1.0
230129,183,32,50,1,2,6,0,1,3,5,4.65625,1.0
230130,67,14,30,0,0,1,0,1,1,6,3.357142857142857,1.0
230132,136,27,62,0,0,5,0,2,3,12,3.6666666666666665,1.0
230135,136,26,53,4,0,6,0,2,3,10,4.038461538461538,1.0
230136,309,83,159,4,0,1,0,3,4,38,2.4819277108433737,1.0
230139,119,28,56,4,0,0,4,1,7,10,2.9642857142857144,1.0
230140,235,47,96,0,2,6,0,2,7,19,3.6382978723404253,1.0
230143,119,21,35,0,2,2,0,1,3,4,4.619047619047619,1.0
230144,113,19,37,0,0,2,0,1,3,4,4.7368421052631575,1.0
230146,70,8,23,0,0,7,0,0,2,3,7.25,1.0
230147,87,19,47,0,0,1,0,2,2,8,3.0,1.0
230148,22,7,10,1,0,0,0,0,1,2,2.2857142857142856,1.0
230149,76,20,37,0,2,1,0,2,2,6,2.5,1.0
230154,217,55,112,4,0,4,10,2,2,26,2.7818181818181817,1.0
230155,276,70,137,1,0,0,20,2,3,31,2.7714285714285714,1.0
230156,98,24,41,1,0,0,0,1,1,7,2.7916666666666665,1.0
230157,57,10,22,1,0,1,2,0,1,5,4.4,1.0
230158,85,8,27,0,3,9,0,0,2,3,9.125,1.0
230159,107,13,30,0,1,9,0,1,3,2,7.0,1.0
230160,83,21,34,0,2,0,0,2,4,5,2.761904761904762,1.0
230163,170,40,70,0,1,3,0,1,2,14,3.025,1.0
230164,6,1,3,0,2,0,0,0,0,0,5.0,1.0
230165,117,26,61,0,0,1,0,2,4,12,2.923076923076923,1.0
230167,31,9,19,1,0,0,0,0,1,4,2.111111111111111,1.0
230168,165,28,44,1,2,6,0,1,3,4,4.857142857142857,1.0
230169,309,84,151,0,2,1,0,3,4,36,2.5,1.0
230170,80,12,22,0,2,5,0,1,3,1,5.666666666666667,1.0
230171,347,95,176,1,2,0,26,3,6,39,2.5473684210526315,1.0
230172,84,17,37,2,0,1,0,1,2,8,3.5294117647058822,1.0
230176,86,19,31,0,0,1,0,2,2,5,3.3684210526315788,1.0
230177,65,19,36,0,0,0,0,0,5,9,2.1052631578947367,1.0
230178,270,74,146,0,0,0,20,2,2,32,2.445945945945946,1.0
230179,52,9,17,0,0,1,0,0,1,4,4.555555555555555,1.0
230180,77,17,37,4,0,1,0,2,2,6,3.235294117647059,1.0
230181,81,10,22,1,3,6,0,1,3,1,7.1,1.0
230182,142,28,56,1,0,4,0,1,1,13,3.7857142857142856,1.0
230184,293,80,155,0,1,0,0,2,3,38,2.3625,1.0
230185,281,64,116,0,0,6,0,2,12,24,3.125,1.0
230187,40,8,14,0,1,1,0,1,1,2,4.0,1.0
230189,20,7,11,1,0,0,0,0,2,2,2.0,1.0
230190,37,10,17,4,0,0,0,1,3,2,2.7,1.0
230192,206,37,71,0,0,6,0,1,5,10,4.243243243243243,1.0
230195,52,13,20,1,2,1,0,2,2,2,3.076923076923077,1.0
230197,122,22,42,0,2,2,0,1,3,6,4.318181818181818,1.0
230199,29,8,17,1,0,0,0,1,1,3,2.125,1.0
230200,53,13,23,1,0,0,0,1,3,4,2.769230769230769,1.0
230201,80,22,38,0,0,0,0,1,6,8,2.409090909090909,1.0
230203,87,18,40,2,2,1,0,1,2,8,3.5,1.0
230204,74,9,18,1,2,6,0,1,3,0,7.333333333333333,1.0
230208,92,19,45,4,0,1,0,2,2,8,3.263157894736842,1.0
230209,161,32,77,4,0,4,0,1,1,18,3.46875,1.0
230210,85,17,38,2,0,1,0,1,2,8,3.588235294117647,1.0
230211,151,34,61,0,0,4,4,0,2,15,3.411764705882353,1.0
230212,137,29,64,1,0,5,0,1,4,14,3.310344827586207,1.0
230216,63,7,20,1,0,6,0,0,2,2,7.571428571428571,1.0
230218,84,13,27,0,3,4,0,1,3,2,5.230769230769231,1.0
230221,287,78,154,0,2,0,20,3,3,33,2.4743589743589745,1.0
230224,76,10,20,0,2,6,0,1,3,1,6.6,1.0
230225,195,39,67,0,0,5,0,1,6,12,3.7948717948717947,1.0
230227,147,29,63,0,0,2,0,2,4,10,3.6551724137931036,1.0
230228,49,11,22,0,0,0,0,0,4,4,3.090909090909091,1.0
230231,49,7,19,1,3,2,0,0,2,2,5.571428571428571,1.0
230232,54,10,15,0,1,1,0,1,3,1,4.4,1.0
230234,58,12,17,1,1,0,0,1,3,1,3.8333333333333335,1.0
230235,42,12,17,0,0,0,0,1,2,3,2.5,1.0
230236,151,27,56,4,0,2,0,1,5,8,4.222222222222222,1.0
230237,131,26,46,8,1,0,4,1,5,4,4.0,1.0
230240,295,78,146,1,2,1,20,3,4,31,2.6794871794871793,1.0
230241,86,19,40,0,2,1,0,1,3,8,3.1052631578947367,1.0
230242,148,27,48,2,0,4,0,2,5,6,4.333333333333333,1.0
230245,66,18,39,0,0,0,0,2,2,8,2.111111111111111,1.0
230246,139,30,50,4,3,0,4,2,4,5,3.6,1.0
230247,134,28,53,4,1,0,4,2,4,6,3.6785714285714284,1.0
230248,216,55,112,4,0,4,10,2,2,26,2.7636363636363637,1.0
230249,50,14,29,0,0,0,0,1,3,6,2.0,1.0
230251,34,9,16,3,0,0,0,1,2,2,2.7777777777777777,1.0
230252,107,23,38,1,0,3,0,1,2,6,3.5217391304347827,1.0
230253,205,36,61,4,0,6,0,2,5,6,4.583333333333333,1.0
230254,64,17,30,0,2,1,0,2,2,5,2.588235294117647,1.0
230255,347,93,178,0,1,0,26,2,7,40,2.6021505376344085,1.0
230256,12,4,11,0,0,0,0,0,0,3,1.0,1.0
230258,89,9,21,1,0,9,0,0,2,1,8.88888888888889,1.0
230259,100,26,49,0,0,0,0,1,5,10,2.5,1.0
230260,70,12,21,3,3,1,0,1,4,1,4.916666666666667,1.0
230261,211,53,96,1,2,4,10,2,2,23,2.9622641509433962,1.0
230263,255,47,88,1,2,4,0,1,4,20,4.212765957446808,1.0
230264,171,39,85,0,0,4,0,2,6,18,2.871794871794872,1.0
230265,43,10,24,6,0,0,0,1,1,2,3.2,1.0
230267,185,37,69,0,2,5,0,2,2,13,3.7567567567567566,1.0
230269,89,19,43,3,2,1,0,1,2,9,3.3157894736842106,1.0
230271,77,16,28,0,2,1,0,2,2,4,3.6875,1.0
230272,170,32,67,4,0,5,4,2,5,12,4.0625,1.0
230273,54,16,41,4,0,0,0,1,3,8,1.75,1.0
230277,284,78,148,4,0,0,0,2,3,36,2.41025641025641,1.0
230278,173,30,52,1,2,6,0,1,3,6,4.6,1.0
230281,60,15,29,1,2,0,0,1,3,5,2.7333333333333334,1.0
230282,66,17,33,0,0,0,0,2,4,4,2.6470588235294117,1.0
230284,353,97,190,0,0,0,26,3,6,44,2.4329896907216493,1.0
230285,207,53,96,0,2,4,10,2,2,23,2.8867924528301887,1.0
230287,104,21,37,3,0,1,2,2,4,5,3.857142857142857,1.0
230288,100,21,36,3,0,3,0,1,1,8,3.761904761904762,1.0
230289,140,27,55,0,2,5,0,2,3,11,3.888888888888889,1.0
230290,68,12,18,0,0,3,0,1,3,1,4.666666666666667,1.0
230292,175,43,83,0,0,3,6,2,2,20,2.86046511627907,1.0
230294,200,51,99,0,2,4,10,1,1,25,2.823529411764706,1.0
230296,113,18,32,0,0,4,0,1,3,4,5.055555555555555,1.0
230297,80,8,26,1,1,8,0,0,2,3,8.5,1.0
230298,192,35,68,4,0,6,0,2,4,8,4.2,1.0
230301,138,26,45,1,2,3,0,1,3,5,4.230769230769231,1.0
230302,349,95,176,0,3,0,26,3,6,39,2.568421052631579,1.0
230303,204,37,72,0,0,6,0,2,4,10,4.1891891891891895,1.0
230304,59,14,30,0,1,1,0,2,2,4,3.0714285714285716,1.0
230305,285,73,143,0,1,0,20,3,4,30,2.780821917808219,1.0
230307,73,19,33,0,2,1,0,2,2,5,2.6842105263157894,1.0
230310,77,20,37,1,0,1,0,2,2,6,2.55,1.0
230311,92,25,44,0,0,0,0,1,6,9,2.44,1.0
230312,296,75,144,0,2,0,20,3,4,31,2.8,1.0
230320,86,9,19,0,1,8,0,1,3,0,8.666666666666666,1.0
230321,108,13,31,0,3,9,0,1,3,2,7.076923076923077,1.0
230322,62,8,23,1,2,5,0,0,2,3,6.25,1.0
230325,153,27,52,4,0,4,4,2,5,6,4.518518518518518,1.0
230327,68,7,22,0,3,6,0,0,2,2,8.285714285714286,1.0
230328,222,43,92,4,0,6,0,2,7,18,3.7674418604651163,1.0
230329,85,12,24,3,1,4,2,1,4,1,6.166666666666667,1.0
230330,298,76,142,0,2,0,20,3,4,30,2.789473684210526,1.0
230331,146,28,50,2,0,2,0,2,5,6,4.071428571428571,1.0
230332,95,13,29,1,2,7,0,1,3,2,6.076923076923077,1.0
230334,295,73,141,0,0,0,20,2,5,30,2.8904109589041096,1.0
230335,88,21,35,1,2,0,0,2,5,5,3.0476190476190474,1.0
230337,44,6,14,0,3,2,0,0,2,1,6.333333333333333,1.0
230338,77,15,29,0,0,1,0,2,2,4,3.933333333333333,1.0
230339,351,97,196,4,0,0,26,3,6,44,2.4123711340206184,1.0
230343,198,51,100,1,2,4,10,1,1,25,2.784313725490196,1.0
230344,58,7,20,1,1,4,0,0,2,2,6.857142857142857,1.0
230345,72,19,33,1,2,1,0,2,2,5,2.6315789473684212,1.0
230347,122,25,52,5,2,1,0,2,4,9,3.64,1.0
230348,125,27,68,2,0,1,0,2,3,14,3.0,1.0
230351,62,8,24,0,3,4,0,0,2,3,6.25,1.0
230352,99,26,48,0,0,0,0,1,5,10,2.4615384615384617,1.0
230353,287,78,162,0,1,0,20,3,3,34,2.448717948717949,1.0
230357,34,8,20,1,1,0,0,1,1,3,2.75,1.0
230359,78,20,38,1,2,1,0,2,2,6,2.6,1.0
230360,53,8,22,0,2,3,0,0,2,3,5.125,1.0
230361,89,21,47,0,0,0,0,2,4,8,2.6666666666666665,1.0
230362,290,76,153,4,1,0,20,2,4,32,2.6052631578947367,1.0
230363,66,8,24,1,1,5,0,0,2,3,6.75,1.0
230364,104,12,27,3,1,8,0,1,4,1,7.75,1.0
230365,60,15,29,4,0,1,0,2,2,4,2.8,1.0
230367,280,74,145,0,1,1,20,3,4,30,2.675675675675676,1.0
230369,133,31,54,0,2,4,4,0,0,14,3.3225806451612905,1.0
230372,47,10,15,1,2,0,0,1,3,1,3.7,1.0
230373,89,12,23,0,2,7,0,1,3,1,6.416666666666667,1.0
230374,120,26,60,4,0,1,0,1,5,12,3.0384615384615383,1.0
230378,145,27,50,0,0,3,0,1,5,6,4.222222222222222,1.0
230379,150,27,50,4,0,4,0,2,5,6,4.407407407407407,1.0
230380,142,27,60,0,0,5,0,2,3,12,3.888888888888889,1.0
